Time,Prediction
2026-01-12 02:52:18,0.00
2026-01-12 02:52:18,0.00
2026-01-12 02:52:18,0.00
2026-01-12 02:52:18,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:19,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:20,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:21,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:22,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:23,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:24,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:25,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:26,0.00
2026-01-12 02:52:27,0.00
2026-01-12 02:52:27,0.00
2026-01-12 02:52:27,0.00
2026-01-12 02:52:27,0.00
2026-01-12 02:52:27,0.00
2026-01-12 02:52:27,0.00
2026-01-12 02:52:27,0.00
2026-01-12 02:52:27,0.00
2026-01-12 02:52:27,0.00
2026-01-12 02:52:27,0.00
2026-01-12 02:52:27,0.00
2026-01-12 02:52:27,0.00
2026-01-12 02:52:27,0.00
2026-01-12 02:52:27,0.00
2026-01-12 02:52:27,0.00
2026-01-12 02:52:27,0.00
2026-01-12 02:52:27,0.00
2026-01-12 02:52:27,0.00
2026-01-12 02:52:27,0.00
